rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,review_date
5.0,Robson Green FAN-atic,"Robson embellishes any movie he is in, regardless of the quality of the rest of it. I love having him to myself in TOUCHING EVIL, and WIRE IN THE BLOOD series. As another reviewer stated, he has perfected the role, ([bleeding heart psychiatrist]), who seems less afraid, but rather enchanted, with the illnesses of his patients. He empathizes with how they got the way they are instead of despising them for how they evolved from their molding circumstances. Without condescention, he faces the bad (the killer), and the good (the police and innocent victims), without judging either. That could make him appear apathetic, or stoic, but doesn't because of the way he has a grip on the role he plays (compassionate!). I have all of the captioned above and hope the rumors aren't true that this is the last of WIRE....But if it is, I'll be looking forward to whatever he does next!",[],B000H00VBQ,B000H00VBQ,A3D1LQCUWN12LD,1258657200000,2,False,Video & Entertainment,2009-11-19 19:00:00
5.0,It get's better,"All four episodes on this series are very different yet connected by the invisible thread of the two main character's vulnerable relationship.  Their relationship crosses from the strictly professional to the personal-not as a couple-but as two human beings with personal issues who can't help but to yield to our need to connect to those closer to us.  The episodes are gripping, any case involving children are nerve wrecking and potentially heart breaking, the third episode has an unexpected end and the last one is frightening for it's possibilities, so all the episodes are very intense. Tony's knowledge of human nature is fascinating-rarely found such remarkable writing. Beautifully shot.  Love the Smart Board and Kevin and Paula's very casual attire.",[],B000H00VBQ,B000H00VBQ,A1AC88NQ5DCQ6R,1268852400000,0,False,Video & Entertainment,2010-03-17 19:00:00
5.0,Val McDermid's Great Tony Hill,"The complex thrillers that Val McDermid writes must be very difficult to transfer to the screen, but they have done well. Robson Green IS Dr. Tony Hill and the pure evil of those he chases is reflected just enough to indicate the level of disturbance represented in the books. Must see for mystery and psychological thriller fans.",[],B000H00VBQ,B000H00VBQ,A25FOBBC5DIF8L,1353956400000,0,False,Video & Entertainment,2012-11-26 19:00:00
5.0,Don't buy for tablet devices,Great show. First episode pulled me right in. Can't watch episode two even though I paid for it. They might have mentioned that it wasn't available for the iPad before selling it to me on my iPad.,[],B000H00VBQ,B000H00VBQ,A1KRK92YBAGZ22,1347649200000,0,False,Video & Entertainment,2012-09-14 19:00:00
5.0,Robson green and great writing,"This show always is excellent, as far as british crime or mystery showsgoes this is one of the best ever made.  The stories are well done and the acting is top notch with interesting twists in the realistic and brutal storylines.  This show pulls no punches as it enters into the twisted minds of criminals and the profiler psychiatrist who helps out in a northern english city police force. The show looks like it is shot in Manchester but it is called by another name in the show.  One episode is not on this disc the excellent 'prayer of the bone"" which is on a seperate disc.  Still crime shows don't get much better than this one on either side of the ocean.  It's just a great show that never has had a less than well made episode. Unfortunately like all British shows you only get about five shows a year ,  but these are an hour and a half shows , still one could hope for at least 8 of these a year.  The realism and depth of the main character Tony Hill as protrayed by the excellent Robson Green is well worth viewing because he just makes this role truly part of himself in everyway.  I bet he went to crime scenes even in real life to research his role.  But the writers too must be applauded for their way above average stories.  Lets hope this show continues on for many years to come.",[],B000H00VBQ,B000H00VBQ,A16XRPF40679KG,1234292400000,1,False,Video & Entertainment,2009-02-10 19:00:00
5.0,"The best season yet, with one small exception","I've been a sort of halfhearted fan of this series since season one, but season five finally won me over completely. The stories are especially compelling and original this time, and less ""demented"" (despite the quote on the box!) than previous seasons. Each episode is written, produced, and directed in an entirely different style, e.g., the first one is fast-paced, with the camera never alighting for more than a few seconds, while the second one is very grainy, jumpy, and almost completely colorless; the last episode is a bit over saturated with color, giving it a sort of surreal look. This is somewhat daring, but it works extremely well.Another strength of this season is the character of Alex. I really liked Carol, but Alex is at least as compelling, if not more so. Also Kevin and Paula, as the ""minor"" characters, are superbly well written and well acted.And then there's Tony, who is my ""small exception."" He's as charming and likeable as ever, if not more so, and seems to have become a bit more compassionate and considerate of other people. (I was thoroughly charmed by the popcorn-with-Ben scene!) But a little of his eccentricity is gone. We don't really see just how much of a complete oddball he is. However, they more than made up for it in ""Prayer of the Bone"" so I can't really even call it a flaw.If you like a truly suspenseful, intelligent, multi-layered drama, but previous episodes have left you uncertain about watching this series, give season five a try.",[],B000H00VBQ,B000H00VBQ,A1CIZ90FFOZTLM,1219345200000,3,False,Video & Entertainment,2008-08-21 19:00:00
5.0,"excellent, disturbing, enthralling, habit-forming, fantastic","read  the other review for a good overview of the series. I just want to add a few things. I am a fan of Sherlock Holmes and I watched all of the American CSI programs and House. I recently watched all the Inspector Lewis series and a few other Masterpiece Mysteries. I enjoy this show more than all of them. Maybe it's the chemistry between Tony and Carol, I don't know. I feel sublime when I am watching them. I even grew to love the theme music. I felt really sad at the end of the 23rd episode.",[],B000H00VBQ,B000H00VBQ,A1W45HIJSPH62I,1347908400000,0,False,Video & Entertainment,2012-09-17 19:00:00
5.0,Truly Wonderful Viewing,This British crime drama is riveting.  The star Robson Green appears in another BBC drama.  He is an amazing actor and plays a psychiatrist who assists the police as a proviler.  This series was truly excellent.,[],B000H00VBQ,B000H00VBQ,A32MJWG4X2IF7M,1366570800000,0,False,Video & Entertainment,2013-04-21 19:00:00
5.0,Hard to over-rate,"It's difficult to avoid superlatives, here. Production values, acting, narrative, all add to the series's early development and to the growth of the ensemble characters, particularly Hermione Norris's (then) DI Carol Jordan and of course Robson Green's portrayal of Tony Hill. As with all of the series, though, all of the core characters gain some detail. The cinematography deserves some notice, as well, particularly as this DP, Dominic Clemence, avoids the hand-held excesses that crop up and intrude with some later DPs. The visual element, combination of scenic with close work, contribute a great deal to the specific story, but also add to a continued sense of mood and atmosphere. The care in production and editing doesn't jump into the foreground, as it shouldn't, but gives the action an excellent context. Ironically, one of the producers has commented repeatedly that they long to replicate the work of American crime drama, but this series is an excellent example of what the US could produce, but doesn't.",[],B000H00VBQ,B000H00VBQ,AZT56GCNS5J9E,1368039600000,0,False,Video & Entertainment,2013-05-08 19:00:00
5.0,great show but one episode missing from 5th season,I really like this original and clever show. I have a question though - where is a first episode of the fifth season? It was shot in Texas and was about american soldier with PTSD. BBC site gives a full description of the Episode One: Prayer of the Bone . Why the season called full if one episode is missing? If anyone knows the answer I would be very interested to know.,[],B000H00VBQ,B000H00VBQ,A1FI1SGWR9ZZF2,1217617200000,6,False,Video & Entertainment,2008-08-01 19:00:00
5.0,One of the best series made,I caught an episode of Wire in the Blood - Nocebo as a rerun on HBO. I am completely won over by this intricate crime drama. I would recommend this show to anyone tired and bored by the endless stream of mindless trival 'reality' shows to get into this program to challenge their mind and engage the active part of their brain. Cast was well chosen and act as though this is not a program but real crime drama. Not wooden but includes little pieces of their lives away from the crime scene. A must see program. Robson Green is a superb actor. Not too know it all but human to make mistakes and regret them. Excellent,[],B000H00VBQ,B000H00VBQ,A1LRMD2H7M0KHL,1233860400000,2,False,Video & Entertainment,2009-02-05 19:00:00
4.0,If Only We Could Make Out What They're Saying,"""Wire in the Blood, Season 5,"" is the latest installment of the British television mystery serial, based on the works of Val McDermid, to reach these shores.  The series, a police procedural that stars Robson Green as psychologist Dr. Tony Hill, criminal profiler, is produced by Green's production company for the British Granada TV: he's one of their biggest domestic stars; and the series is surely tailored to his many strengths.  It has been shown here on BBC America; but it is lacking the last episode of the series as shown here, which has been spun off as a standalone.In addition to Green, the series stars longtime regulars Mark Letheren as Detective Sergeant Kevin Geoffries, and Emma Handy as Detective Constable Paula McIntyre.  Simone Lahbib continues her more recent duties as Detective Inspector Alex Fielding, Hill's foil, romantic and otherwise.  This season, as most, is simply advertised as ""based on characters created by"" McDermid, and there is not a single episode based on one of her books. However, the episodes presented are of a fairly high quality, solid mysteries, with some of the well-known author's intensity; some of her edginess and grit, and her ability to break new ground.  McDermid, of course, is a leading light of the British mystery writing school known as tartan noir: and what's that when it's at home, you may ask.  Unusually bloody and violent, lightened, a bit, by that dark Scots humor.  Written (duh!!) by a Scot, which McDermid is, Scots-born.At any rate, the series is set in McDermid's fictional ""Bradfield,"" it is filmed in Manchester, the actual city in which she sets her work, after doing 16 years there as a journalist.  Manchester's an interesting city to use: handsome and hardly ever seen here, full of interesting looking architecture, with a highly diverse population.  Unfortunately, the cast has been encouraged to make use of the local accent and dialect, and there are no subtitles, a puzzling oversight considering Green's standing at Granada.  It makes the series quite difficult to follow for us on these shores.1. ""Colour of Amber.""  A white man appears to have kidnapped a young black girl on a busy street, in the morning rush hour.  A strong complex mystery, dealing with interracial matters; focusing on children damaged by the adults in their lives.2. ""Nocebo.""  A sadistic, ritualistic killer seems to be at work, targeting children.  Another strong, intense episode, more daring in its treatment of blacks than an American tv program would ever be, giving us a really unflattering portrait of a black voodoo-oriented preacher, Dr.Kingston.3. ""Names of Angels."" A serial killer seems to be targeting attractive, blond young businesswomen.  A clever, perhaps too clever, outing.  Notable chiefly for the introduction of a character, clearly based on one of the ten-year olds who tortured and killed two-year old James Bulger in Liverpool in February 1993.  ""Christopher"" has been a patient of Hill's while imprisoned for the crime, and, as he was so young when he committed it, he is being released as a young man.  Hill is greatly concerned with his well-being.4. ""Anything You Can Do."" Yet another apparent serial killer at work, putting bags over the heads of his victims.  Another clever one, but a good mystery that once again ventures where American TV will never go.  Continues the sad arc of ""Christopher,"" the released Liverpool child murderer.Green is, of course, a handsome man, and a good actor, and he gives us an intense, intelligent portrait of Dr. Hill.  If only we could make out what he's saying.",[],B000H00VBQ,B000H00VBQ,A3RNP5X8ZGZIEI,1224702000000,1,False,Video & Entertainment,2008-10-22 19:00:00
4.0,No Closed Captioning!,"I love the series!  However, I was very disappointed that it isn't closed captioned.  All of the other BBC televised series have been.  I wish I hadn't purchased it.",[],B000H00VBQ,B000H00VBQ,A7M56KECD9G04,1403118000000,0,False,Video & Entertainment,2014-06-18 19:00:00
5.0,so far my all time favorite,"I think wire in the blood has been my top favorite in all the series shows that I have watch,  coming close to a near tie with Downton Abbey which I adored.  At first I thought the character was too fast for me to keep up but once I started watching more episodes, its like I just want to see more of this series  I hope there is more to come.",[],B000H00VBQ,B000H00VBQ,A7WVEDUSDH3KO,1394218800000,0,False,Video & Entertainment,2014-03-07 19:00:00
5.0,Robson is amazing!,Awesome series!  Robson Green never ceases to amaze me; he outdoes himself in Wire In The Blood - ALL of the complete seasons!  Watch them all; not only the first.,[],B000H00VBQ,B000H00VBQ,A2YGM7LBQYUQ3Y,1363028400000,0,False,Video & Entertainment,2013-03-11 19:00:00
5.0,Only 4 of the 5 episodes included in this set,"Just so you know!!!Episode One: Prayer of the Bone, was considered a ""special"" and is not included in the Season 5 Set. It is scheduled to be released as a separate DVD on August 5th 2008. Each episode is about 83 minutes in length. This is a quality series that seems to improve each year as the character delvelopment matures.~ ~ SEASON 5 EPISODES ~ ~Episode One: Prayer of the BoneIn the season premiere, Dr. Tony Hill (Robson Green) finds himself a fish out of water when he's invited to Texas as an expert witness in a case where an Iraq combat veteran has confessed to brutally slaughtering his wife and two young children. His defense team claims that he's suffering from Post-Traumatic Stress Disorder, but the prosecution asks Tony, who met with the soldier in the UK, to join them in disproving that claim. Alone in a strange country, surrounded by hostile lawyers and police, Tony finds himself at the center of a death penalty case with competing legal and political interests. He's insulted, threatened, framed, and physically attacked while the case takes a strange turn. Everyone seems to have a vested interest in the case - everyone except the suspect, who strangely seems determined to die.Episode Two: The Color of AmberWhen a woman sees a young girl being snatched by a man in a car, DI Alex Fielding (Simone Lahbib) fears they may only have hours to get her back alive. Since only one percent of the victims in abduction cases survive beyond a day, new ACC James Morrison (Christopher Colquhoun) reacts by calling an Amber alert, which floods the media with public pleas for information. He also pulls Tony in to help with profiling likely abductors.Episode Three: NoceboAlex investigates the murder of a teenage girl and a young boy, who bear signs of ritual killings. The trail leads to a property tycoon who'll stop at nothing to get the rent, a preacher whose healing activities involve animal sacrifice, and a self-styled artist whose works not only depict violence, but are painted in blood. Tony puzzles over what the killer might want to gain and why. Is this religion? And is it one killer or two, with one suspect the acolyte of another?Episode Four: The Names of AngelsTwo women are found raped and strangled, wearing the clothing of victims killed years earlier in Europe. Is the killer boasting to police about past crimes, leaving bodies where they can easily be found? And why is he choosing victims from the business world? As Tony tries to unravel the deadly puzzle, he's confronted by an unpleasant distraction - an 18-year-old released killer turns up on his doorstep.Episode Five: Anything You Can DoWhen a vulnerable elderly woman is suffocated in her home, Alex and Tony suspect Bernard Kelly (Ian Peck), a security guard who has a dysfunctional relationship with his mother and was seen at the scene of the crime by several witnesses. But when the killings escalate, it appears to be the work of more than one murderer. Could the deaths be connected to the sudden return of Tony's old hero, respected psychologist Jonathan Goode?. . .",[],B000H00VBQ,B000H00VBQ,A1ON6MD535DQEI,1215716400000,13,False,Video & Entertainment,2008-07-10 19:00:00
5.0,"Wire is an original, not in the mainstream known series","I first fell in love with Robson Green from watching him in another series. When I came across Wire In the Blood, I was so excited to be able to view him again, and in a series that was similar, yet different enough for me to grow along with him, as a character.",[],B000H00VBQ,B000H00VBQ,A2HGFZ4MUOCW0K,1376161200000,0,False,Video & Entertainment,2013-08-10 19:00:00
5.0,Wire in the Blood,Every Season is GREAT.  If you like British Mysteries  this is for you !,[],B000H00VBQ,B000H00VBQ,A2O2MMFX7FNYGS,1220641200000,0,False,Video & Entertainment,2008-09-05 19:00:00
5.0,Renee,Enjoyed this product very much. I enjoyed the increasing involment between DI Fielding and the lead character. The chemistry is increasing the longer they spend together. I also liked that we got to see a  little more of DI Fielding's personal life in this chapter.,[],B000H00VBQ,B000H00VBQ,AKZSLZ5M9VMVN,1217185200000,2,False,Video & Entertainment,2008-07-27 19:00:00
5.0,I purchased the series via streaming and loved it!,"I discovered this series quite by accident. Having watched and appreciated Masterpiece Contemporary: Place of Execution, I was keen to read the novel (which inspired the TV adaptation) by Val McDermid. The novel was very well-written, and a nail-biting suspense thriller. Then I discovered that Val McDermid wrote other novels as well, and a couple of them inspired the TV crime drama Wire in the Blood.I finished watching all of Season 1 and have become a fan of this gritty crime drama that follows the investigations led by DI Carol Jordan (Hermione Norris). She is assisted by clinical psychologist Dr. Tony Hill (Robson Green), a rather eccentric figure who delves deeply into the minds of serial killers, studies patterns of criminal behavior and profiles criminals. His methods may seem strange at times, but he always manages to get results. Both Jordan and Hill make a strange if compelling pair, with Jordan analyzing a case based on evidence, and Hill working based on his knowledge of deviant behavior and what makes people commit disturbing crimes.Unlike some of the ""cozy"" mysteries such as the long-running Midsomer Murders - Set One and The Complete Inspector Lynley Mysteries, Wire in the Blood is not for the faint of heart. The crimes are horrific, sometimes involving children, almost always patterned on deviant behavior and the suspects are almost always very disturbed individuals. The crime scenes are difficult to watch as are the way victims are found and even the forensic examinations are graphic and unsettling. Though compelling, this is not really a show to watch in one sitting, and may very well give viewers nightmares.The first season contains three main stories, each divided into two episodes:The Mermaids Singing - Hill is on the trail of a seriously disturbed serial killer who targets homosexuals.Shadows Rising - The skeletal remains of a young woman is found, and when further evidence turns up, DI Jordan and Hill realize they have a serial killer on their hands, one with a penchant for dark-haired young women.Justice Painted Blind - Another unsettling case, this time revolving around an old child abduction and murder case. A couple of apparently random murders turn out not to be so random after all when it is discovered that the victims do share a connection involving an old court case where the accused was found not guilty. This throws up a whole bunch of suspects, including the parents of the murdered girl.The writing on this crime drama is excellent, and Robson Green is credible as the clinical psychologist who has a rare knack for profiling and getting under the skin of some of the most dangerous criminals. The drama also explores the chemistry and tension between Hill and DI Jordan, all of which result in a riveting show that keeps viewers coming back for more.The streaming was good overall with only a little delayed streaming during Episode One. There were no glitches on the other episodes. The picture quality could be improved though as it did seem a bit grainy to me.",[],B000H00VBQ,B000H00VBQ,A1POFVVXUZR3IQ,1318273200000,12,False,Video & Entertainment,2011-10-10 19:00:00
5.0,Great Show!,"The previous reviewer is mistaken in thinking there are episodes missing, as the first season consisted of only 10 episodes. This show wasn't even expected to be picked up for a second season on The N, but the viewer response was so positive they brought it back. The shows should be watched in order to track character development. The main story line involves a teen-aged girl wrestling with her attraction to girls. Unlike most other shows touching upon this issue the character comes to terms with her lesbianism, which is key to the series. Seeing a show like this 25 years ago would have gone far in answering a lot of questions I was having. I'm glad to see positive queer role models are making it more often to the media.",[],B000H06480,B000H06480,A2RYF6G4SZY8OF,1159729200000,12,False,Video & Entertainment,2006-10-01 19:00:00
5.0,highly entertaining!,"this series is highly entertaining: dialogues are funny and witty, the actors are doing a great job, as are the producers and writers. it's not a high-budget-series, but it doesn't need to be. despite it's very addictive and well made. and it's not only a series for teenagers - maybe some parents should watch and learn. there are a lot of themes dealt with: racisim, integration, betrayl, career, identity,  sexuality... the two main characters have a good chemistry, which reflects in their acting in the series. i'm very glad they are doing the second season - finally more from ashley and spencer!i just wish this series was available to an international audience.i think it also to be great, that you can legally download single episodes via the internet - yet i hope to find a dvd of south of nowhere soon - with loads of extras!",[],B000H06480,B000H06480,AIVJMFMGMOESO,1160247600000,4,False,Video & Entertainment,2006-10-07 19:00:00
5.0,"Progressive Television, at last!","I started watching this show on a whim, since I had nothing better to do.  I was hooked from the first episode, even though I'm not entirely sure why.  I liked how the characters interacted.  I moved to a different community when I was fairly young, but it was the opposite way.  I was going from a big city to a small, farming community.  So, I could relate to trying to fit in with the new community.Even if things are sometimes overdone, this series touches on points that few TV shows have.  There's been a few about racism, bigotry, fitting in, considering the future, etc, but this was the first time I watched a show, that was made for people under 18, about homosexuality.  This is why I find it to be a progressive show, since young people need to understand that there are people like this.  They don't have to exactly agree with everything, but I like how the show shows them as normal teenagers, which is how it is in reality.  Of course, I think some parents need to see this show for the same reason.I am hoping for a DVD release, and the Unbox is still missing 3 episodes from the 3rd season, namely ""Can't Buy Me Love"", ""Career Day"", and ""Spencer's 18th Birthday"".  Hopefully, these episodes will be posted at some point, too.  I'm only getting these in the Unbox form to show my support for this series, even though it's been out for a while.",[],B000H06480,B000H06480,AKKE397EH67J5,1206298800000,0,False,Video & Entertainment,2008-03-23 19:00:00
5.0,Intelligent,"Although the writing can be a bit dry at times, South of Nowhere is by far one of the most unique and risky television shows out there.",[],B000H06480,B000H06480,APYMU5Z2J9C5Y,1189364400000,1,False,Video & Entertainment,2007-09-09 19:00:00
1.0,What about the missing episodes?,"Some episodes are missing. So why should one even bother to buy this? Why are these episodes missing? Are they going to be provided in the near future, or this is it? Isn't this like buying a bicycle with a missing wheel?",[],B000H06480,B000H06480,AEGL86OYQ1NEV,1157655600000,3,False,Video & Entertainment,2006-09-07 19:00:00
5.0,hmmmmm smithers who is that bumbling idiot,this is a great teen geared show with good preformances from its young actors its a great addition to its network nieghbor degrassi the next generation which i also personally love because of its separation of all the pop culture gunk that shows like one tree hill and the oc bring to the teen market as does south of nowhere breaking away from the hot cheerleader dates the hot basketball player formula thats overplayed so all in all its a good show to watch and enjoy where the writing acting and plots almost always click.i came for degrassi and i stayed for south of nowhere........and fell asleep when beyond the break came on.,[],B000H06480,B000H06480,AVKNP3H0QB2HM,1170270000000,3,False,Video & Entertainment,2007-01-31 19:00:00
5.0,Coaching accessories,"This is a wonderful DVD which every soccer coach should have in his arsenal (pun intended) in his Barcelona collection of coaching aids. Brasil shall return. Watch out, World...",[],B000H0OEJG,B000H0OEJG,A2DDW0Q69L63AY,1367953200000,0,False,Video & Entertainment,2013-05-07 19:00:00
4.0,Sweet cartoon,"Admittedly, this show isn't for everyone. It can be silly sometimes. Still, it has the potential to be very funny, clever, and sweet.",[],B000H0T112,B000H0T112,AAQ114U36FPNN,1174590000000,0,False,Video & Entertainment,2007-03-22 19:00:00
4.0,Great Cartoon,"I think that Danny Phantom is a great show. It's attracting to both kids and adults. It has good storylines, character development, and is has great plots.For those who think that Danny Phantom is for kids only, they're wrong. I am a teenager myself and I love the show. You don't have to be a kid to like it (even Though it's rated TV-Y7-FV).For those of you who don't know what the show is about, let me tell you. This show takes place in a fictional city called Amity Park. 14-year-old Danny Fenton and his friends, goth-girl Samantha ""Sam"" Manson, and techno-geek Tucker Foley, attend Casper High. Danny's parents are too obsessed with ghosts that they don't really think about anything else. One day there was an accident in his parents lab and he got ghost powers. He now protects the city of Amity Park from all kinds of ghosts, while avoiding ghost hunters like the ""Guys in White"" and his parents. Trying to keep his ghost half a secret while avoiding Mr. Lancer's wrath (his teacher) Sam and Tucker always have Danny's back when he needs them.I hope this review was helpful. It's one of my top favorite cartoons. I give it two thumbs up!",[],B000H0T112,B000H0T112,A3SA9ILU76V3EM,1194894000000,1,False,Video & Entertainment,2007-11-12 19:00:00
5.0,"Funny, clean, entertaining",The first time I saw him he seemed a little wierd but the more I watched the more I liked him.,[],B000H0X79O,B000H0X79O,A1PQYLO3AY9VFI,1229367600000,1,False,Video & Entertainment,2008-12-15 19:00:00
5.0,Funny,"It was hilarious. It  had all the comedians That I like to watch. Would definatly watch this again, and again",[],B000H0X79O,B000H0X79O,ASTB93SY6HDUR,1389812400000,0,False,Video & Entertainment,2014-01-15 19:00:00
2.0,so so,Haven't watch more than a few episodes and don't know that I will.  Didn't find the ones I watched all that funny,[],B000H0X79O,B000H0X79O,AW8QWKU6ZXFQT,1392663600000,0,False,Video & Entertainment,2014-02-17 19:00:00
5.0,very good,Good comedy and not too blue.  I had not heard of these people but they are obviously top drawer.  I'll watch all of the episodes,[],B000H0X79O,B000H0X79O,AR7KRWHDTS3HF,1393873200000,0,False,Video & Entertainment,2014-03-03 19:00:00
4.0,Rib tickling humor,Always happy to see varying collection of comedians presenting their acts - then remembering them as they climb the ladder of popularity,[],B000H0X79O,B000H0X79O,A2E55NE9I2VHKN,1391108400000,0,False,Video & Entertainment,2014-01-30 19:00:00
1.0,One Star,Boring,[],B000H0X79O,B000H0X79O,A2PA1GA9DWM2PR,1404932400000,0,False,Video & Entertainment,2014-07-09 19:00:00
1.0,Many of the episodes errored out on Amazon Instant Video,"I never watched it because I get an error on the shows I want to see.  I can't recall the error message, but I couldn't watch Stephen Lynch or Jim gaffigan.  Some of them did work, but it was 50/50.",[],B000H0X79O,B000H0X79O,A12QG7ITEVCSJE,1390935600000,0,False,Video & Entertainment,2014-01-28 19:00:00
4.0,Brian Regan is a hoot,"The first episode of this series was hilarious.  Brian Regan's set reminded me of goofing around with my buddies in high school and college and it had me in stitches.  His set didn't cover politics or any &#34;hot topics&#34; of the day, it covered generic topics ranging from Pop Tart instructions to eye exams.  Anyway, it was fun and I would recommend that episode to anyone looking for a good clean laugh without having to carry the weight of politics or depravity.  It was fun.",[],B000H0X79O,B000H0X79O,A2T8359WFA6YB0,1381690800000,0,False,Video & Entertainment,2013-10-13 19:00:00
4.0,Really funny stuff!,"This is an excellent collection of Stand Up comedy. Great escapist entertainment! Since laughter is the best medicine, this is just the right prescription. Some of the comics had me in tears laughing so hard, and others were not quite as funny. Comedy is very personal, but I think there is something for everyone in this collection. I would recommend this collection to anyone. Adult humor, which is pretty much the norm with Stand Up. This was free with Amazon Prime..so the price is definitely right.",[],B000H0X79O,B000H0X79O,A2R4DSO783J6BK,1376938800000,0,False,Video & Entertainment,2013-08-19 19:00:00
5.0,he great,clean no foul language like most of the yahooscan stand the filt or the blasphemy these jack a's usehard to find A Family friendly comic he fits the bill with out the gutter language,[],B000H0X79O,B000H0X79O,A2WWY5YTAYMJ30,1388689200000,0,False,Video & Entertainment,2014-01-02 19:00:00
5.0,Jim Gaffigan -- My favorite comedienne!,You'll love it.  Jim Gaffigan is my favorite comedienne.  Talks about everyday things you can relate to without all that bad language so many comediennes think they have to use.,[],B000H0X79O,B000H0X79O,A1OQEAFEIKKL12,1386010800000,0,False,Video & Entertainment,2013-12-02 19:00:00
5.0,Overall favorite season,This season has the best comics overall of the ones that I have watched.  I have watched about 5 seasons and reviewed what was in the other seasons.,[],B000H0X79O,B000H0X79O,A1JR35ENU57PKK,1400785200000,0,False,Video & Entertainment,2014-05-22 19:00:00
1.0,Not funny!,Not  relevant anymore. The times have changed and I thought it would be nice to go back and see what it was like then. Not funny anymore.,[],B000H0X79O,B000H0X79O,AY4CSKNHABR8Z,1393441200000,1,False,Video & Entertainment,2014-02-26 19:00:00
5.0,Always funny!,I love this man's simple style of humor. No bad words or sexual innuendos. He doesnt need them because he pokes fun at himself and other humans and day to day situations. Life is funny!,[],B000H0X79O,B000H0X79O,AFYEEHKN8YV9Q,1394564400000,0,False,Video & Entertainment,2014-03-11 19:00:00
1.0,There is a difference between racist jokes and jokes about racism,"Kathleen Madigan goes with racist jokes on how she hates Chinese food, Chinese language, and Chinese Music. I'm pretty sure the producers spliced in shots of the audience clapping, then added some laugh tracks to replace the booing.",[],B000H0X79O,B000H0X79O,AMM7F3126EAHH,1401130800000,0,False,Video & Entertainment,2014-05-26 19:00:00
5.0,Brian Regan Review,I loved Brian Regan the first time I saw him on Comedy Central! He is a funny guy with great insights! I like the way he moves on stage too! Cracks me up!,[],B000H0X79O,B000H0X79O,A1HV6E2TAWM9RY,1380826800000,0,False,Video & Entertainment,2013-10-03 19:00:00
5.0,Makes Miserable Funny,"I love stand-up comedy, and think Jeremy Hotz is one of the funniest comedians out there. He's so miserable, and hey, it's a miserable place, so what can I say. Best to laugh about.",[],B000H0X79O,B000H0X79O,A5S4TDSLQS0NK,1315335600000,0,False,Video & Entertainment,2011-09-06 19:00:00
2.0,stand up comedy brian,very bad and stale comedy. not at all engrossing. couldnt even watch the full episode.not a good experience. he needs to improve.,[],B000H0X79O,B000H0X79O,A1EOW2T3BV25LH,1361127600000,0,False,Video & Entertainment,2013-02-17 19:00:00
5.0,Hilarious!,"Many great comedians on this episode. I watched most of the acts, and every one of those was hilarious!Now comes Season 4!",[],B000H0X79O,B000H0X79O,A1UFTI7AAM2ZQ2,1394305200000,0,False,Video & Entertainment,2014-03-08 19:00:00
5.0,Regan is da man,Brian Regan is the funniest comic working right now. His comedy has no vulgarity or sexual cheap shots. Yet he creates a world that is so obtuse and yet so hysterical I can't wait for more.,[],B000H0X79O,B000H0X79O,A1ZY828BYZGA98,1366311600000,0,False,Video & Entertainment,2013-04-18 19:00:00
5.0,Brill,I taught it was very funny I laughed so hard the next day my ribs were killing me. Brian regan & Jim Gafigan were the best & they kept it clean so we could watch with the kids,[],B000H0X79O,B000H0X79O,AXL2UYCL22G6L,1388775600000,0,False,Video & Entertainment,2014-01-03 19:00:00
4.0,Lots of Variety on Comedic Style - Made me laugh,"I downloaded episodes to my Kindle device so I could watch it on the airplane.  I was laughing outloud in my seat!  Only regret is that I could never get the episode of Kathleen Madigan to play, which is the whole reason I was interested in Season 3.  Other than that, though, it was very funny stuff!",[],B000H0X79O,B000H0X79O,A3CY2DKW9D7AR4,1403463600000,0,False,Video & Entertainment,2014-06-22 19:00:00
5.0,Very Funny,"It was amazingly funny. The songs were great and had me laughing really hard. If you have a twisted sense of humor, you'll love it.",[],B000H0X79O,B000H0X79O,A25DT35GDO0J9C,1394823600000,0,False,Video & Entertainment,2014-03-14 19:00:00
3.0,A few good comedians. . .,There are several comedians on here I'd give 5 stars if I could rate them separately.  The good thing is that you can pick and choose which ones you want to watch which was great for me since I don't care for a lot of foul language and tasteless sexual jokes.  I'd watch the ones I loved again.,[],B000H0X79O,B000H0X79O,A1REMSD47RRG45,1377284400000,0,False,Video & Entertainment,2013-08-23 19:00:00
4.0,Comedy,I LOVE stand up comedy. This had a couple of good comedieans. I have not heard of most of them,[],B000H0X79O,B000H0X79O,A39RJTIZEYTL46,1368212400000,0,False,Video & Entertainment,2013-05-10 19:00:00
5.0,Talented comedian,Nice to see a great comedian who has a lot of great material that does not include off color garbage.,[],B000H0X79O,B000H0X79O,A2PFIXDQZPPHC4,1401390000000,0,False,Video & Entertainment,2014-05-29 19:00:00
4.0,Cracking up with Comedy Commercial Free!,Love watching commercial free comedy stand-up routines. We caught Brian Reagan and Jim Gaffigan. Two of our favorites. Sometimes you just need a quick and easy pick-me-up.,[],B000H0X79O,B000H0X79O,AIMDSJ28WBL14,1386183600000,0,False,Video & Entertainment,2013-12-04 19:00:00
5.0,Love Brian Regan,Brian Regan is my favorite comic and I love pretty much everything he does.  This stand-up show is one of my favorites.,[],B000H0X79O,B000H0X79O,A17722NA7CNN77,1397761200000,0,False,Video & Entertainment,2014-04-17 19:00:00
